flow_id,src_ip,src_port,dst_ip,dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,pkt_size_avg,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,fwd_seg_size_avg,bwd_seg_size_avg,fwd_seg_size_min,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,fwd_act_data_pkts,cwe_flag_count,ece_flag_cnt,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
5128a2d6610bf1ef764627e136bba9fc,10.0.0.4,4409,192.168.2.3,22,6,2025-07-14T23:45:29.966738,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0dd3c5f43a009b7ca5b67e8eb7164361,10.0.0.5,29140,192.168.1.50,53,17,2025-07-14T23:45:28.566206,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
641c47d15ae12564d7b05dbcb57733cf,10.0.0.3,42040,192.168.1.20,22,6,2025-07-14T23:45:28.897311,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
47d869824636a2f96bc3314c01c080c3,10.0.0.5,24417,192.168.1.50,53,17,2025-07-14T23:45:29.187583,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
de03b2edd1c92dd2bfd35290669d026a,10.0.0.5,3758,192.168.1.50,53,17,2025-07-14T23:45:28.719923,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
429f462f253462ec295763d2036bcf53,10.0.0.3,8302,192.168.1.18,445,6,2025-07-14T23:45:28.812819,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
4e1a3f8f3f4d70ea5296310ecd239e6b,10.0.0.5,43940,192.168.1.50,53,17,2025-07-14T23:45:28.911358,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
b22913ef1c829576a9207a80e2f405f8,10.0.0.5,39064,192.168.1.50,53,17,2025-07-14T23:45:30.200201,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
a11b85b9b13602275823b42d296da0b9,10.0.0.5,14355,192.168.1.50,53,17,2025-07-14T23:45:29.323471,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
1282d695f2db1b68039021b5e7f7a7d2,10.0.0.5,55883,192.168.1.50,53,17,2025-07-14T23:45:28.876728,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
49cbb7b2720ca115c424739b79d10079,10.0.0.4,55037,192.168.2.1,22,6,2025-07-14T23:45:29.921363,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0265897c3f165f8a1614c1d58450f8ec,10.0.0.3,26650,192.168.1.15,22,6,2025-07-14T23:45:29.780381,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5995108b6371056e99243285cfeaa8b8,10.0.0.2,29422,192.168.1.11,462,6,2025-07-14T23:45:29.847942,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
50471bac8f48014aa74a200697934bc7,10.0.0.1,6414,192.168.1.10,80,6,2025-07-14T23:45:29.646764,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
4b0efb96edbe024fed88038d1b295412,10.0.0.1,36020,192.168.1.10,80,6,2025-07-14T23:45:28.901317,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
a1985ae37c77655a5cd1abc4765d10b9,10.0.0.4,31241,192.168.2.33,22,6,2025-07-14T23:45:30.301908,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9126366b21add8e7c8fd57caca67abe3,10.0.0.2,50979,192.168.1.11,704,6,2025-07-14T23:45:29.081843,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
c613c32564fd6002d9b914dfd7de9afc,10.0.0.5,63936,192.168.1.50,53,17,2025-07-14T23:45:30.225600,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
278a7982d7cb361ba90ddd2dbec3748d,10.0.0.2,28781,192.168.1.11,23,6,2025-07-14T23:45:29.103074,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8d645c9d382bf2e079f069b3c0ffb063,10.0.0.1,10759,192.168.1.10,80,6,2025-07-14T23:45:28.935040,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
524f1f336033dd361abdc7ae39b24cf2,10.0.0.2,58495,192.168.1.11,143,6,2025-07-14T23:45:29.503520,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5d735b02bce36e870c464089a5eb210e,10.0.0.5,23626,192.168.1.50,53,17,2025-07-14T23:45:29.198573,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
3662c08e4f8a87135862df16bbadda89,10.0.0.3,22981,192.168.1.17,3389,6,2025-07-14T23:45:28.823139,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2b5a27794662da393102da59aeeae12b,10.0.0.4,53849,192.168.2.36,22,6,2025-07-14T23:45:29.985973,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
3c39eedc2c41fec089379e024456facb,10.0.0.2,30043,192.168.1.11,379,6,2025-07-14T23:45:29.206582,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
178a4ea2a2f9896935758f4dabc5fe40,10.0.0.1,17067,192.168.1.10,80,6,2025-07-14T23:45:30.242535,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9e609b7d4b0932be367f919009b7abba,10.0.0.1,38075,192.168.1.10,80,6,2025-07-14T23:45:30.374633,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
c57de75ac86cbd469b646c17da78955c,10.0.0.1,38782,192.168.1.10,80,6,2025-07-14T23:45:29.214406,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6ce1e4eeeeccedac8b96995e952b8b1c,10.0.0.4,26680,192.168.2.41,22,6,2025-07-14T23:45:28.708505,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8e05e67054c29138e45d1e869bb06e86,10.0.0.3,47024,192.168.1.15,22,6,2025-07-14T23:45:28.790132,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7c2a9f041f024eb52f871088bf71fdf9,10.0.0.4,47454,192.168.2.13,22,6,2025-07-14T23:45:29.577677,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6d40b94e0fe8ada4ecf2bc0990294bc0,10.0.0.4,40504,192.168.2.47,22,6,2025-07-14T23:45:30.331461,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
e39b15375f7cfe5bbc5216ab1aa6a2fd,10.0.0.1,27451,192.168.1.10,80,6,2025-07-14T23:45:29.021060,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7ae1a0e795e94d0f7f3ba0c4bf926db2,10.0.0.3,7960,192.168.1.20,3389,6,2025-07-14T23:45:29.909047,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
4a853170d9ee3172a1f1ea2690e1bce1,10.0.0.3,47844,192.168.1.17,445,6,2025-07-14T23:45:28.792421,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9c75ee44fe94cd0450e6b0b48222bb90,10.0.0.5,30874,192.168.1.50,53,17,2025-07-14T23:45:28.526566,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
9ca73a91d8ed86e24fcc0f8178375bf9,10.0.0.4,63713,192.168.2.16,22,6,2025-07-14T23:45:29.489780,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6553a5d72f434ec95191b41e165be447,10.0.0.4,20983,192.168.2.31,22,6,2025-07-14T23:45:29.344075,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
b99291ead769ada0e6e4485e108495b9,10.0.0.5,52780,192.168.1.50,53,17,2025-07-14T23:45:29.538737,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
27d44ddef43609da3dc186d6fb8c2aad,10.0.0.2,20539,192.168.1.11,799,6,2025-07-14T23:45:28.985574,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6d1d92d022e2b5b880090838ce6057b0,10.0.0.1,56293,192.168.1.10,80,6,2025-07-14T23:45:29.612402,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
a6b3811a0acde2b9db5e0254ddbb2f0e,10.0.0.3,21593,192.168.1.19,3389,6,2025-07-14T23:45:29.013148,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
27c90fec3fa96f51493ed084440dc66a,10.0.0.4,58245,192.168.2.24,22,6,2025-07-14T23:45:29.063306,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9590e8b15eedc096eb7c85a383cbd077,10.0.0.4,55778,192.168.2.48,22,6,2025-07-14T23:45:29.837897,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2d53c8ea0178f027f69ad2b08f1542ff,10.0.0.1,13673,192.168.1.10,80,6,2025-07-14T23:45:29.135637,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
621c3cca9870b884aa6247411a632d79,10.0.0.3,41787,192.168.1.15,22,6,2025-07-14T23:45:28.833183,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ebff43900ad696b088f6c4c403df212a,10.0.0.3,57019,192.168.1.18,445,6,2025-07-14T23:45:29.402887,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
be468835f00810c9d6c1c5d7df9816f6,10.0.0.3,5153,192.168.1.20,3389,6,2025-07-14T23:45:29.119885,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
