flow_id,src_ip,src_port,dst_ip,dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,pkt_size_avg,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,fwd_seg_size_avg,bwd_seg_size_avg,fwd_seg_size_min,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,fwd_act_data_pkts,cwe_flag_count,ece_flag_cnt,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
2969d0f13fa3ea5e5d9666d04eb0852e,10.0.0.4,50406,192.168.2.5,22,6,2025-07-14T23:45:30.221803,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
b72d2cf2c8e75b09d14d48255f2ce426,10.0.0.5,55479,192.168.1.50,53,17,2025-07-14T23:45:28.717868,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
4843565062af12b07f5bc1fde5732a76,192.168.1.100,33524,203.0.113.184,1900,17,2025-07-14T23:45:28.704848,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
deff1bcb914cc319ff3270019fbf59d1,192.168.1.100,55628,203.0.113.78,1900,17,2025-07-14T23:45:29.126242,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
8d7da5b0651af428638db7841be62f37,192.168.1.100,31478,129.6.36.96,123,17,2025-07-14T23:45:30.192167,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
9d2e58fe5de2c275b6e9432c94b28820,192.168.1.100,58839,198.51.125.232,1434,17,2025-07-14T23:45:29.345420,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
6cfaf86c46453f2f83c46dbc81ecb6f8,192.168.1.100,6243,203.0.113.239,1900,17,2025-07-14T23:45:30.330790,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
86349a4ec75119a5540f81ab05aeefaa,192.168.1.100,57100,8.8.147.82,53,17,2025-07-14T23:45:30.389939,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
6e0524bf3a0c688ff30694e70cc7c48e,10.0.1.118,35304,192.168.1.100,80,6,2025-07-14T23:45:30.297339,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
37bed647c5e12cec60c271e53e101b3b,192.168.1.100,27575,8.8.133.8,53,17,2025-07-14T23:45:28.627209,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
35576f3f60d4cdd1978641e770aa7a1c,192.168.1.100,7814,203.0.113.70,1900,17,2025-07-14T23:45:29.225889,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
3f66f3a8425bd42fb32e3bc57062a8c0,192.168.1.100,64189,198.51.56.68,1434,17,2025-07-14T23:45:29.649398,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
773640f605b334554f7e34eed99d5ad2,192.168.1.100,31582,198.51.188.75,1434,17,2025-07-14T23:45:29.018653,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
5888f63224343117e67b16c285713f64,10.0.1.19,22315,192.168.1.100,80,6,2025-07-14T23:45:30.065507,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
b452490ec6aa11261b9b346a4d11df69,192.168.1.100,48259,8.8.254.19,53,17,2025-07-14T23:45:29.049805,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
f0450ef5fb507fa4dd3f7fbf315fef76,10.0.1.112,11652,192.168.1.100,80,6,2025-07-14T23:45:29.934380,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
457eed0da0c7769e05a030b10ef64a38,192.168.1.100,10363,203.0.113.43,1900,17,2025-07-14T23:45:30.447138,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
30ea9eefef629ddb2eaf70ecdd5a5118,192.168.1.100,53239,8.8.24.46,53,17,2025-07-14T23:45:28.679575,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
bfe00ec15bb524db6df60763fdf28b4a,192.168.1.100,32148,203.0.113.218,1900,17,2025-07-14T23:45:29.820312,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
8e2af8aae1213141b4aa5bb71c0cda34,192.168.1.100,5229,8.8.175.249,53,17,2025-07-14T23:45:30.007043,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
12ff2bab33c8e89cf6f0ba82e4a348ad,192.168.1.100,30886,198.51.80.249,1434,17,2025-07-14T23:45:28.459903,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
ca9a6faba10bfb4a8328c76c07e5f94f,192.168.1.100,53391,8.8.210.235,53,17,2025-07-14T23:45:29.083289,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
96ad11b666cc4388614bc49510d9cf34,192.168.1.100,47283,8.8.5.249,53,17,2025-07-14T23:45:29.077862,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
ed9d53a791a8fdedb9faacd01ccfc6cb,10.0.1.141,1492,192.168.1.100,80,6,2025-07-14T23:45:29.900715,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
184b9bacb6f7db85d9798d6bf5efd98f,10.0.1.175,11746,192.168.1.100,80,6,2025-07-14T23:45:30.180133,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
16540d8efb45190a894e6c55d878b00b,192.168.1.100,63798,198.51.39.69,1434,17,2025-07-14T23:45:29.553926,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
2edf4977c5e3f3036f8589c64f338752,192.168.1.100,6094,129.6.94.205,123,17,2025-07-14T23:45:29.424221,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
178fc454ee2195a2cb44a8717427f5a6,10.0.1.168,53476,192.168.1.100,80,6,2025-07-14T23:45:28.890866,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
bcfe14c149012a8bcb418e510ae77ca3,192.168.1.100,43300,8.8.123.153,53,17,2025-07-14T23:45:30.008267,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
6bf50c3b785ced201d4e9d2c145c2690,192.168.1.100,44855,198.51.217.22,1434,17,2025-07-14T23:45:29.503288,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
7c442aa360d56d7420bfc3ca194b3431,10.0.1.88,17149,192.168.1.100,80,6,2025-07-14T23:45:29.595896,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
cf96944d71b47a58e6b142f35ee30945,192.168.1.100,44843,203.0.113.138,1900,17,2025-07-14T23:45:29.570641,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
e04c2407b6beb0a4d081d798035a9de7,192.168.1.100,1249,8.8.235.183,53,17,2025-07-14T23:45:29.618929,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
41b0aa53fb49189b6fda00a5aac131b4,192.168.1.100,17440,8.8.60.35,53,17,2025-07-14T23:45:29.288716,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2a3738b24d2610d7b9121bd4092372d6,10.0.1.160,39428,192.168.1.100,80,6,2025-07-14T23:45:30.000865,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
e9d7a37ae91bc21cb73b8d7de31cff86,192.168.1.100,28846,129.6.81.239,123,17,2025-07-14T23:45:29.503430,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
d99a40e1c91a81eb3f808759b26f7ccb,192.168.1.100,35121,129.6.165.148,123,17,2025-07-14T23:45:29.859761,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
c343b4e4aecf3eab8c3127bbaf2e36b0,192.168.1.100,16813,129.6.176.207,123,17,2025-07-14T23:45:30.194240,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
5809bbb49f901ffe9ffcdbe876a4fdf7,10.0.1.92,6901,192.168.1.100,80,6,2025-07-14T23:45:28.887411,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
08b00f95db03b82bcadd8bec9d09e903,192.168.1.100,37947,198.51.208.197,1434,17,2025-07-14T23:45:28.560678,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
fec3b2420388736ecb4882593ba5e488,192.168.1.100,64524,8.8.45.109,53,17,2025-07-14T23:45:29.454358,1,1,0,57,0,57,57,57,0,0,0,0,0,57000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,57,0,57,0,0,57,1,1000000.0,0,0,0.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
0d0461062f81e06b9f019610bf67f439,192.168.1.100,44704,129.6.230.254,123,17,2025-07-14T23:45:28.540709,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
3b55264120324c26462a1fc01c94a0d3,192.168.1.100,42756,203.0.113.165,1900,17,2025-07-14T23:45:29.546122,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
b66c26ea6890e02e5d0ccc1cf860341d,192.168.1.100,8610,203.0.113.18,1900,17,2025-07-14T23:45:29.565054,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
a1565b61645433d94c833140aa473851,192.168.1.100,41621,203.0.113.61,1900,17,2025-07-14T23:45:29.025033,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
089c524f2753f6d8721a59caa9b2a389,192.168.1.100,50212,203.0.113.169,1900,17,2025-07-14T23:45:29.770134,1,1,0,91,0,91,91,91,0,0,0,0,0,91000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,91,91,91,0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,91,0,91,0,0,91,1,1000000.0,0,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0
85cc6b82ab227b78c965c309b07ec205,10.0.1.7,63035,192.168.1.100,80,6,2025-07-14T23:45:29.553745,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
3329075cc0ada7585e082aff416ae59e,10.0.1.127,30751,192.168.1.100,80,6,2025-07-14T23:45:29.398239,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9ab0a3f1ec710d41689fccdd3608877f,10.0.1.136,56435,192.168.1.100,80,6,2025-07-14T23:45:30.301892,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8dbd442752f780503afbea9bbcdfa8e6,192.168.1.100,18626,129.6.240.156,123,17,2025-07-14T23:45:29.676624,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
8150c045e2dbeea450b87357c477fb12,192.168.1.100,3321,198.51.118.250,1434,17,2025-07-14T23:45:28.953069,1,1,0,29,0,29,29,29,0,0,0,0,0,29000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,29,0,29,0,0,29,1,1000000.0,0,0,0.0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0
1ea7e41f132831b0a70bf6afc2b8f1f2,192.168.1.100,9083,129.6.171.243,123,17,2025-07-14T23:45:29.094321,1,1,0,76,0,76,76,76,0,0,0,0,0,76000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,76,0,76,0,0,76,1,1000000.0,0,0,0.0,1,76,0,0,1,0,0,0,0,0,0,0,0,0,0
